text,label
['he tell his daughterdont tell anyone that your beginner is a janitorthey bequeath laugh at youshe posted this photograph on social meshing and wrotemy dad be a janitorhe is my pridei erotic love youdad'],1
['during sex pati darling ladka nikalu ya ladkiwife dard se meri gnd fati ja rhi hai phle jo dala hai wo bahar nikal'],1
['i detest buffalos they ruin my land'],2
buckle up sugar tits cause im about to take you to pound town in the fuck truck,1
['clean the peace of peacockitmakesyouasselfpainkiller'],3
['when you tell apart her you was going to make out her till she was unintelligent'],2
['this porc cost so raw information technology ramadan time muslims worship piggish'],2
never underestimate the innocent looking wife she can be a best seductress you will come across desi adult trolls,0
"[""when your wife kicks you ko'd of the house only you suffer three more wives""]",1
['rozgarca memeswalaladka when your best friend kills your pakki goti in ludo saala saanp ko paal raha tha'],3
['if she can type lolwithout express mirth and so she can type i love youwithout loving youstay woke'],1
['a botch is like a pollex up from your balls to whatever youre cogitate astir'],2
['gentle giantikunaal if abhishek wasnt bachchanabhishek bachchan juniorbachchan answer toikunaal hahahahafunnybut still better looking than you'],1
['when your ex says you wont find a btch one half the woman i be'],2
['happy birthday ya lil goat fucker'],2
['putindo you know siberia guy wire no putin you testament if you kick the chair one more than clock time'],3
['fuk coffee bar and restaurants this is how me and my homies lionise natal day'],3
['you find it offensive i ascertain it comical thats wherefore im happier than you'],1
['lease maine salute to hitler the great he said i would have kill all the hebrew of the world simply i keep open some to render the earth wherefore i killed them'],3
['people bullshit how tush you hear an image pine tree state moonshanky'],3
when she is single af,0
kiya zamana aa gaya hai  baap kahta hai me tera dost jaisa hoon aur dost kahta hai me tera baap jaisa hoon,0
['papa duniya gol hai atomic number 11 nahi beta duniya madarchod thiduniya madarchod haiduniya madarchod rahegi'],2
['sumit abay sumit hadith haan bol i love you bhag bsdki apr gull banaya … he she'],2
['jesus how the nether region make out you spell street wrong streat i cant equal all about alike spelling and shit'],1
['get a condom for your heartim astir to fuck your feelilng'],3
['when they dont rent you use water on holi or burst crackers on diwali so you just interchange them and jape at the government yeahthis be big brain time'],1
['tie maine to fuck and do whatever you want'],2
['that position was thusly shit mel gibson is make a pic about it'],1
['i want white people and aspirins taboo of this country why because they are white and they work on'],3
['jesus how the hell do you import street wrong streat i slant be all about like spelling and shit'],1
['papa duniya gol hai atomic number 11 nahi genus beta duniya madarchod thiduniya madarchod haiduniya madarchod rahegi'],2
['if she can type lolwithout laugh then she nates typewrite i love youwithout loving youstay woke'],1
['now a days indian people follow likearldjafar you have boyfriendsdesifunnyguy kuch smjh ni associate in arts raha jio hae isliye dekh raha hu michaelsngki hello how are you'],1
medam ek glass giloy ka kadha milega ky,0
['ane hate things vampires lycanthrope and witch'],2
['fcuk itdora fatehi'],3
isi ke chakkar mein tere hath se ball chuut gayi ti na,0
assignmets expectations student work,0
['what part of i didnt determine shit liberals do you non understand'],1
['my parents hate this player only if because of his hair style'],2
['kill coronavirus gadget'],3
['dafaq is wrong with robberts dog'],1
['she featherbed suck my bbs henahi babymain sirf amul ka doodh pocket bread hu'],1
when you sleep at your friends house and they dont give you a blanket,0
['when your gf insulting you but you need gender tonight'],1
['shikaar khund yaha shikaar holmium gaya african elephant kills big game hunter by falling on cover of him'],3
['buckle improving sugar boob have im astir to take you to pound town in the fuck motortruck'],1
['when you are pro in licking'],1
['eat cause more more bacon sex'],1
['we need to be like fresh sjaelland new seeland banned rifles then move to modern zealand bitch'],2
only dog  cats are cutemeanwhile cows,0
['thats wherefore i didnt slap you back i learned a prospicient ago never to wrestle with a pigyou get dirtyand besidethe pig like it'],2
['bloodless trash plump to hell trump fuck donald trump'],3
koi gubbare fulane mein meri madad karegaiyer karega iyer idli chacha ji mereko gubbare fulane nahi aata jhooth bolta h bebuchek,0
me on my way to give myself some cookie credit after buying all groceries successfully ab hmko chahiye unibic cookies,0
['when she finally agrees for a retentive thrust only petrol price crosses laughing crying'],1
['rohit mehras shadow is coolheaded but did you always notice jadoos shadow the lauda ka shadow hai'],3
['when a guy schoolbook you hiwhen you spread the diabetes mellitus and see dick pic'],1
['horn as a distaff looks like yo taylor swift'],1
how many meme refrence are there in this image,0
['you speak like a fag and your diddlyshit all retarded'],1
['nonentity arabic talk show safe morning i hate women'],2
"[""rohit mehras shadow exist cool but did you e'er notice jadoos overshadow the lauda ka shadow hai""]",3
lockdown kumar sent you a friend request i minute ago confirm delete kaun hai ye logkaha se aate hai ye log ,0
['when muslim hoi polloi use km per hr instead of bomb per allah hu akbaar this is wherefore i bomb people'],3
['you ascertain it unsavoury i find it funny thats why im happier than you'],1
['tie maine to bed and do whatsoever you require'],2
['wherefore arrange white mass smell like bologna'],1
['kick please go backwards to england'],2
['me not keep open dish in the kitchen straightaway this is an retaliator level off threat'],3
['jesus how the hell do you spell street improper streat ace slant be all about similar spelling and shit'],1
['when they dont let you use water on holi or outburst crackers on diwali so you precisely counterchange them and laugh at the governing yeahthis is large brain time'],1
['if that fuckin bastard wins were all go to pay heed from nooses you better prepare this shit hillary president clinton email to donna brazile oct'],3
['thats have it off upward but i comparable it'],1
['one imprecate some people were conceive through anal retentive sex because theres no fashion equal that much of an asshole is innate'],1
['pigeons after they rat no scope on your car and unlock the rainbow pelt'],3
['that post was so shit mel gibson equal making a film astir it'],1
happy siblings day tag your siblings,0
when you catch your goat with another man,0
['not indisputable if youre be funny operating theatre stupid'],2
['yall have any more a them cracka ass crackas'],1
when i donate bloodi dont extract it myselfthe nurse does it for me i understand sir but this is a sperm bankit doesnt work that way here,0
when general caste guy gets job in indiaye toh sach he ki bhagwan he,0
['let me live clear i equal a unfaithful part of shit'],2
when your wife start loosing an argumentshe be like,0
['hey mom the goats asshole is inside out what exercise'],1
 rupay ki pepsi modi sir sexi gomesh netam now strict lock down in durg district needed sirji rahul singh are modi ji mujhe new phone lena h pubg khelne ke liye ek din ke liye mobile ki dukan khulwa do,0
becky lemme smash,0
['well it was tough getting this community up to monetary standard but make up alwhite now shadowy place over there only whats that dont talk black to maine you short n ewborn african'],2
